"","exp_no","employee_no","date","amount"
"7650","E07650","Emp0505",2021-03-24,775.005969524384
"7651","E07651","Emp1194",2021-03-24,30.3502664149273
"7652","E07652","Emp1472",2021-03-24,859.477029347094
"7653","E07653","Emp1305",2021-03-24,627.403793486767
"7654","E07654","Emp0199",2021-03-24,624.079851416172
"7655","E07655","Emp1040",2021-03-24,732.931868426502
"7656","E07656","Emp1012",2021-03-24,442.3923173605
"7657","E07657","Emp0194",2021-03-24,814.429436418926
"7658","E07658","Emp1319",2021-03-24,200.08582674386
"7659","E07659","Emp0663",2021-03-24,964.652118265163
"7660","E07660","Emp1505",2021-03-24,393.200108893681
"7661","E07661","Emp0753",2021-03-24,708.371440161951
"7662","E07662","Emp0764",2021-03-24,525.708105713595
"7663","E07663","Emp1470",2021-03-24,986.763982374221
"7664","E07664","Emp0317",2021-03-24,109.936663541244
"7665","E07665","Emp1199",2021-03-24,37.9838477531448
"7666","E07666","Emp0346",2021-03-24,95.2659670207649
"7667","E07667","Emp0151",2021-03-24,864.238372637192
"7668","E07668","Emp0867",2021-03-24,600.731267759111
"7669","E07669","Emp1329",2021-03-24,337.772975792643
"7670","E07670","Emp0291",2021-03-24,910.455693919444
"7671","E07671","Emp1556",2021-03-24,575.684889165685
"7672","E07672","Emp1022",2021-03-24,39.5249115377665
"7673","E07673","Emp1529",2021-03-24,785.842174565885
"7674","E07674","Emp1003",2021-03-25,132.480142664863
"7675","E07675","Emp0075",2021-03-25,547.486159629887
"7676","E07676","Emp0193",2021-03-25,358.262252211804
"7677","E07677","Emp0915",2021-03-25,399.621601164108
"7678","E07678","Emp0480",2021-03-25,521.79974279739
"7679","E07679","Emp1070",2021-03-25,297.181933934567
"7680","E07680","Emp0127",2021-03-25,313.805594496196
"7681","E07681","Emp0068",2021-03-25,647.570988457883
"7682","E07682","Emp1485",2021-03-25,79.7128727831878
"7683","E07683","Emp0208",2021-03-25,725.843344243011
"7684","E07684","Emp0992",2021-03-25,860.461077193031
"7685","E07685","Emp1368",2021-03-25,445.992201613961
"7686","E07686","Emp0312",2021-03-25,25.7346049500629
"7687","E07687","Emp1186",2021-03-25,227.309257135261
"7688","E07688","Emp1016",2021-03-25,410.725772842066
"7689","E07689","Emp1063",2021-03-25,813.425226529362
"7690","E07690","Emp1427",2021-03-25,492.394930799725
"7691","E07691","Emp1541",2021-03-25,629.719604766462
"7692","E07692","Emp0392",2021-03-25,912.569346531527
"7693","E07693","Emp1083",2021-03-25,523.855850477936
"7694","E07694","Emp1280",2021-03-25,871.424740253715
"7695","E07695","Emp0507",2021-03-25,839.357517858036
"7696","E07696","Emp0749",2021-03-25,289.232697593281
"7697","E07697","Emp0793",2021-03-25,680.466165563557
"7698","E07698","Emp0192",2021-03-25,887.269653800875
"7699","E07699","Emp1661",2021-03-25,851.308136469917
"7700","E07700","Emp1219",2021-03-25,74.7600377611816
"7701","E07701","Emp1221",2021-03-25,273.595061028609
"7702","E07702","Emp1272",2021-03-25,645.617617370561
"7703","E07703","Emp1340",2021-03-25,770.896430898923
"7704","E07704","Emp1113",2021-03-25,763.019248242956
"7705","E07705","Emp0139",2021-03-25,31.9790181794669
"7706","E07706","Emp1595",2021-03-25,271.799610830843
"7707","E07707","Emp0101",2021-03-25,149.514390003169
"7708","E07708","Emp0080",2021-03-25,170.676399307791
"7709","E07709","Emp1003",2021-03-25,833.866087481147
"7710","E07710","Emp0487",2021-03-25,517.864121278282
"7711","E07711","Emp0694",2021-03-25,228.546574692242
"7712","E07712","Emp0526",2021-03-25,598.375037724851
"7713","E07713","Emp0633",2021-03-25,152.683579399018
"7714","E07714","Emp0787",2021-03-25,247.446260212455
"7715","E07715","Emp0168",2021-03-25,492.686582173686
"7716","E07716","Emp0016",2021-03-25,417.230747491354
"7717","E07717","Emp0840",2021-03-25,549.159671819769
"7718","E07718","Emp0492",2021-03-25,499.894813054241
"7719","E07719","Emp0203",2021-03-25,486.279320004862
"7720","E07720","Emp0772",2021-03-25,697.259601362282
"7721","E07721","Emp1652",2021-03-25,957.39126050123
"7722","E07722","Emp0524",2021-03-25,686.44055785262
"7723","E07723","Emp0948",2021-03-25,960.257741288282
"7724","E07724","Emp0976",2021-03-25,655.725248606643
"7725","E07725","Emp0693",2021-03-25,907.414564971114
"7726","E07726","Emp1580",2021-03-25,776.564062957885
"7727","E07727","Emp1024",2021-03-25,178.766316621331
"7728","E07728","Emp0811",2021-03-25,786.709859075723
"7729","E07729","Emp0562",2021-03-25,249.388800615212
"7730","E07730","Emp0746",2021-03-25,319.044636707753
"7731","E07731","Emp0148",2021-03-25,124.755549291382
"7732","E07732","Emp0012",2021-03-25,804.262518791482
"7733","E07733","Emp0342",2021-03-25,750.694115518825
"7734","E07734","Emp0339",2021-03-25,856.10745344637
"7735","E07735","Emp0811",2021-03-25,243.022876194911
"7736","E07736","Emp1469",2021-03-25,351.165878782514
"7737","E07737","Emp1176",2021-03-25,970.228819465498
"7738","E07738","Emp1392",2021-03-25,603.962774295826
"7739","E07739","Emp0373",2021-03-25,807.715740587329
"7740","E07740","Emp0312",2021-03-25,426.546810921514
"7741","E07741","Emp1371",2021-03-25,885.394865419483
"7742","E07742","Emp0889",2021-03-25,794.790448984364
"7743","E07743","Emp0832",2021-03-25,252.834299000679
"7744","E07744","Emp1501",2021-03-25,354.544109182665
"7745","E07745","Emp0419",2021-03-25,200.213279878488
"7746","E07746","Emp1339",2021-03-25,709.344543350395
"7747","E07747","Emp0135",2021-03-25,852.727748376084
"7748","E07748","Emp1013",2021-03-25,395.812839655206
"7749","E07749","Emp1331",2021-03-25,453.533960080938
"7750","E07750","Emp1641",2021-03-25,234.925690432312
"7751","E07751","Emp0473",2021-03-25,861.816904033534
"7752","E07752","Emp1417",2021-03-25,253.992084852653
"7753","E07753","Emp0225",2021-03-25,712.320737269474
"7754","E07754","Emp1396",2021-03-25,345.456806166796
"7755","E07755","Emp1245",2021-03-25,304.968450195622
"7756","E07756","Emp1602",2021-03-25,366.522293426562
"7757","E07757","Emp0686",2021-03-25,989.627955989446
"7758","E07758","Emp0839",2021-03-25,9.99517427850515
"7759","E07759","Emp0718",2021-03-25,282.143826373853
"7760","E07760","Emp1113",2021-03-25,562.668188250391
"7761","E07761","Emp0688",2021-03-25,712.448956581298
"7762","E07762","Emp0158",2021-03-25,578.036501900759
"7763","E07763","Emp1320",2021-03-25,930.049175685272
"7764","E07764","Emp0234",2021-03-25,154.544565193588
"7765","E07765","Emp0789",2021-03-25,177.217484302353
"7766","E07766","Emp0241",2021-03-25,383.307823923416
"7767","E07767","Emp0843",2021-03-25,266.898040134227
"7768","E07768","Emp1361",2021-03-25,199.641854040092
"7769","E07769","Emp0942",2021-03-25,85.1590866104234
"7770","E07770","Emp0522",2021-03-25,449.824584128568
"7771","E07771","Emp1648",2021-03-25,669.91242684098
"7772","E07772","Emp1285",2021-03-25,165.577016498893
"7773","E07773","Emp1305",2021-03-25,673.83462816407
"7774","E07774","Emp0015",2021-03-26,177.174996125046
"7775","E07775","Emp1341",2021-03-26,999.551125064725
"7776","E07776","Emp0914",2021-03-26,779.702435702085
"7777","E07777","Emp1080",2021-03-26,218.008337916108
"7778","E07778","Emp1315",2021-03-26,141.654808256309
"7779","E07779","Emp0343",2021-03-26,792.351075233659
"7780","E07780","Emp1500",2021-03-26,611.116070224904
"7781","E07781","Emp0021",2021-03-26,15.6716308658943
"7782","E07782","Emp0568",2021-03-26,738.442052002065
"7783","E07783","Emp0741",2021-03-26,733.932284180541
"7784","E07784","Emp0530",2021-03-26,873.837840453256
"7785","E07785","Emp0018",2021-03-26,632.576435768045
"7786","E07786","Emp1007",2021-03-26,938.132408137666
"7787","E07787","Emp1622",2021-03-26,151.475584052736
"7788","E07788","Emp1453",2021-03-26,622.515807665419
"7789","E07789","Emp0060",2021-03-26,766.302267752122
"7790","E07790","Emp0914",2021-03-26,35.0537270414643
"7791","E07791","Emp0435",2021-03-26,573.475846097106
"7792","E07792","Emp0278",2021-03-26,485.57706185081
"7793","E07793","Emp0929",2021-03-26,311.363191391574
"7794","E07794","Emp0612",2021-03-26,646.304890410509
"7795","E07795","Emp0381",2021-03-26,673.440258572111
"7796","E07796","Emp1604",2021-03-26,502.85829759622
"7797","E07797","Emp1156",2021-03-26,252.633628959069
"7798","E07798","Emp0004",2021-03-26,460.32399823633
"7799","E07799","Emp1512",2021-03-26,507.558278326876
"7800","E07800","Emp1476",2021-03-26,645.516403827816
"7801","E07801","Emp0939",2021-03-26,459.350881789811
"7802","E07802","Emp0561",2021-03-26,642.629593061516
"7803","E07803","Emp1390",2021-03-26,776.029470843961
"7804","E07804","Emp1443",2021-03-26,166.914862365462
"7805","E07805","Emp0611",2021-03-26,851.597680042498
"7806","E07806","Emp0779",2021-03-26,745.123858906096
"7807","E07807","Emp1566",2021-03-26,708.559491074411
"7808","E07808","Emp0558",2021-03-26,996.294807319297
"7809","E07809","Emp0926",2021-03-26,427.180590883829
"7810","E07810","Emp1336",2021-03-26,681.623923503794
"7811","E07811","Emp0011",2021-03-26,941.765397572657
"7812","E07812","Emp1158",2021-03-26,109.542015064508
"7813","E07813","Emp0044",2021-03-26,958.866512130247
"7814","E07814","Emp0593",2021-03-26,618.228509650333
"7815","E07815","Emp1082",2021-03-26,108.175000734394
"7816","E07816","Emp0981",2021-03-26,530.623551800149
"7817","E07817","Emp1380",2021-03-26,558.222861885559
"7818","E07818","Emp0442",2021-03-26,93.5568794605788
"7819","E07819","Emp0327",2021-03-26,543.547925572144
"7820","E07820","Emp1036",2021-03-26,850.953497608192
"7821","E07821","Emp0805",2021-03-26,745.198683529161
"7822","E07822","Emp1655",2021-03-26,623.854671147419
"7823","E07823","Emp0006",2021-03-26,121.762006599223
"7824","E07824","Emp0424",2021-03-26,891.257811257616
"7825","E07825","Emp0839",2021-03-26,7.84075029357336
"7826","E07826","Emp1319",2021-03-26,124.997417057632
"7827","E07827","Emp0513",2021-03-26,775.314351426437
"7828","E07828","Emp1209",2021-03-26,230.04066069657
"7829","E07829","Emp0045",2021-03-26,389.415483827237
"7830","E07830","Emp1044",2021-03-26,395.579007213004
"7831","E07831","Emp1248",2021-03-26,524.323433720507
"7832","E07832","Emp0971",2021-03-26,657.263058115263
"7833","E07833","Emp0358",2021-03-26,157.134254815755
"7834","E07834","Emp0307",2021-03-26,603.817266686354
"7835","E07835","Emp1344",2021-03-26,958.074971305672
"7836","E07836","Emp1389",2021-03-26,198.096263436833
"7837","E07837","Emp0779",2021-03-26,510.095868364908
"7838","E07838","Emp0132",2021-03-26,817.111191046657
"7839","E07839","Emp0433",2021-03-26,216.93263955391
"7840","E07840","Emp1371",2021-03-26,861.805943326792
"7841","E07841","Emp0946",2021-03-26,265.764922908507
"7842","E07842","Emp0206",2021-03-26,204.85027009761
"7843","E07843","Emp0709",2021-03-26,362.147253236268
"7844","E07844","Emp0339",2021-03-26,467.670001918683
"7845","E07845","Emp0721",2021-03-26,819.022394941654
"7846","E07846","Emp0041",2021-03-26,43.0294562736526
"7847","E07847","Emp0705",2021-03-26,211.426224295516
"7848","E07848","Emp0112",2021-03-26,347.391615716042
"7849","E07849","Emp1595",2021-03-26,171.056091047358
"7850","E07850","Emp0081",2021-03-26,253.588580214186
"7851","E07851","Emp0603",2021-03-26,660.931982981972
"7852","E07852","Emp1572",2021-03-26,576.338473901385
"7853","E07853","Emp0538",2021-03-26,141.743029117817
"7854","E07854","Emp0982",2021-03-26,92.3803964660037
"7855","E07855","Emp1639",2021-03-26,991.220817678841
"7856","E07856","Emp1081",2021-03-26,826.248737050919
"7857","E07857","Emp0731",2021-03-26,411.902134885779
"7858","E07858","Emp1140",2021-03-26,710.729544004193
"7859","E07859","Emp0153",2021-03-26,908.690199994016
"7860","E07860","Emp0194",2021-03-26,580.339408653788
"7861","E07861","Emp0778",2021-03-26,417.10331412754
"7862","E07862","Emp0456",2021-03-26,21.6006421586499
"7863","E07863","Emp1588",2021-03-27,619.252918333979
"7864","E07864","Emp0666",2021-03-27,707.837559099542
"7865","E07865","Emp0041",2021-03-27,253.137480248231
"7866","E07866","Emp0403",2021-03-27,10.5597238277551
"7867","E07867","Emp0386",2021-03-27,740.942615724634
"7868","E07868","Emp0954",2021-03-27,151.193525710376
"7869","E07869","Emp1541",2021-03-27,761.392052092589
"7870","E07870","Emp0420",2021-03-27,771.595265678363
"7871","E07871","Emp0048",2021-03-27,42.8543968794402
"7872","E07872","Emp0912",2021-03-27,821.572594339726
"7873","E07873","Emp0368",2021-03-27,286.192735588178
"7874","E07874","Emp1308",2021-03-27,668.67997918441
"7875","E07875","Emp0180",2021-03-27,466.386749317404
"7876","E07876","Emp0699",2021-03-27,71.4623536576983
"7877","E07877","Emp1397",2021-03-27,928.291067670798
"7878","E07878","Emp1615",2021-03-27,990.625931094633
"7879","E07879","Emp0171",2021-03-27,117.427813608665
"7880","E07880","Emp0849",2021-03-27,783.359115689527
"7881","E07881","Emp0852",2021-03-27,919.223773881793
"7882","E07882","Emp0648",2021-03-27,976.730954328086
"7883","E07883","Emp0746",2021-03-27,548.705471790163
"7884","E07884","Emp1339",2021-03-27,640.315358562395
"7885","E07885","Emp1501",2021-03-27,177.81324522174
"7886","E07886","Emp0687",2021-03-27,751.483050550101
"7887","E07887","Emp1464",2021-03-27,246.45227113599
"7888","E07888","Emp1006",2021-03-27,981.131607491756
"7889","E07889","Emp0498",2021-03-27,597.463495966978
"7890","E07890","Emp1616",2021-03-27,988.452132874867
"7891","E07891","Emp1443",2021-03-27,77.1891485985834
"7892","E07892","Emp0281",2021-03-27,773.494135841727
"7893","E07893","Emp1439",2021-03-27,205.21794653195
"7894","E07894","Emp0371",2021-03-27,665.665374295088
"7895","E07895","Emp1214",2021-03-27,140.180697984761
"7896","E07896","Emp0561",2021-03-27,407.131663294509
"7897","E07897","Emp1274",2021-03-27,122.854966277722
"7898","E07898","Emp0257",2021-03-27,633.303582120687
"7899","E07899","Emp1653",2021-03-27,492.720123708714
"7900","E07900","Emp0483",2021-03-27,603.468426488107
"7901","E07901","Emp1559",2021-03-27,93.4842454437166
"7902","E07902","Emp1660",2021-03-27,86.7573206115048
"7903","E07903","Emp0340",2021-03-27,428.602811839664
"7904","E07904","Emp0677",2021-03-27,145.602950980887
"7905","E07905","Emp0831",2021-03-27,395.607534869574
"7906","E07906","Emp1081",2021-03-27,75.6207327067386
"7907","E07907","Emp1063",2021-03-27,724.565531639382
"7908","E07908","Emp1134",2021-03-27,417.175895809894
"7909","E07909","Emp0515",2021-03-27,117.891620393144
"7910","E07910","Emp1362",2021-03-27,395.972625281429
"7911","E07911","Emp1011",2021-03-27,206.118782510282
"7912","E07912","Emp0704",2021-03-27,287.276355534093
"7913","E07913","Emp0040",2021-03-27,322.512640327215
"7914","E07914","Emp1530",2021-03-27,597.686768235872
"7915","E07915","Emp0598",2021-03-27,20.292636963306
"7916","E07916","Emp0782",2021-03-27,137.998998882482
"7917","E07917","Emp0315",2021-03-27,67.1491051698104
"7918","E07918","Emp0203",2021-03-27,902.663500876166
"7919","E07919","Emp0779",2021-03-27,692.584150862182
"7920","E07920","Emp0848",2021-03-27,529.290703064995
"7921","E07921","Emp1351",2021-03-27,12.2272980280686
"7922","E07922","Emp0142",2021-03-27,767.8533123089
"7923","E07923","Emp0350",2021-03-27,443.154927901691
"7924","E07924","Emp1428",2021-03-27,999.501554981805
"7925","E07925","Emp0661",2021-03-27,674.674090883462
"7926","E07926","Emp0132",2021-03-27,658.85702022491
"7927","E07927","Emp1279",2021-03-27,479.294882179704
"7928","E07928","Emp0771",2021-03-27,936.6707432447
"7929","E07929","Emp0933",2021-03-27,261.878025048878
"7930","E07930","Emp1517",2021-03-27,521.813620048109
"7931","E07931","Emp0245",2021-03-27,12.5224262741394
"7932","E07932","Emp0070",2021-03-27,802.897752519231
"7933","E07933","Emp0907",2021-03-27,681.355630300008
"7934","E07934","Emp1585",2021-03-27,686.780023428611
"7935","E07935","Emp0867",2021-03-27,856.264723992441
"7936","E07936","Emp0609",2021-03-27,231.873526811134
"7937","E07937","Emp1470",2021-03-27,50.6294307168573
"7938","E07938","Emp1481",2021-03-27,470.200602392433
"7939","E07939","Emp0285",2021-03-27,331.549320057267
"7940","E07940","Emp1557",2021-03-27,242.352562326705
"7941","E07941","Emp1123",2021-03-27,89.9075302584097
"7942","E07942","Emp0569",2021-03-27,816.338444357971
"7943","E07943","Emp0367",2021-03-27,196.833037042059
"7944","E07944","Emp0323",2021-03-27,248.701026792172
"7945","E07945","Emp1238",2021-03-27,369.151186944917
"7946","E07946","Emp1183",2021-03-27,845.688315356616
"7947","E07947","Emp0508",2021-03-27,434.643709193217
"7948","E07948","Emp0433",2021-03-27,505.653678116389
"7949","E07949","Emp0552",2021-03-27,765.198553215945
"7950","E07950","Emp1628",2021-03-27,719.242322978796
"7951","E07951","Emp0349",2021-03-27,777.604920958867
"7952","E07952","Emp1246",2021-03-27,596.879391221795
"7953","E07953","Emp0170",2021-03-27,808.540418226738
"7954","E07954","Emp1590",2021-03-27,26.1278892406262
"7955","E07955","Emp0273",2021-03-27,216.661146269413
"7956","E07956","Emp1323",2021-03-28,308.638770416612
"7957","E07957","Emp1365",2021-03-28,962.516182317398
"7958","E07958","Emp0985",2021-03-28,126.931872593006
"7959","E07959","Emp0047",2021-03-28,449.385323158698
"7960","E07960","Emp1453",2021-03-28,208.148106087465
"7961","E07961","Emp1017",2021-03-28,400.778735974804
"7962","E07962","Emp0035",2021-03-28,644.345264535397
"7963","E07963","Emp0741",2021-03-28,664.246977945091
"7964","E07964","Emp0762",2021-03-28,71.7922850493342
"7965","E07965","Emp0408",2021-03-28,165.437923937105
"7966","E07966","Emp0655",2021-03-28,559.83499337337
"7967","E07967","Emp0603",2021-03-28,754.656043850584
"7968","E07968","Emp0668",2021-03-28,35.2009795997292
"7969","E07969","Emp0734",2021-03-28,976.626820752397
"7970","E07970","Emp0548",2021-03-28,92.0989363652188
"7971","E07971","Emp1107",2021-03-28,315.195151973749
"7972","E07972","Emp0781",2021-03-28,388.848388960119
"7973","E07973","Emp0105",2021-03-28,989.175053390441
"7974","E07974","Emp0970",2021-03-28,546.85146532557
"7975","E07975","Emp0492",2021-03-28,760.247667363612
"7976","E07976","Emp0685",2021-03-28,473.439072675072
"7977","E07977","Emp1105",2021-03-28,79.5656725594308
"7978","E07978","Emp0421",2021-03-28,716.514895909699
"7979","E07979","Emp0130",2021-03-28,728.149835560936
"7980","E07980","Emp1436",2021-03-28,976.336322365794
"7981","E07981","Emp0422",2021-03-28,546.752303062938
"7982","E07982","Emp1437",2021-03-28,566.34861763753
"7983","E07983","Emp0594",2021-03-28,105.398038937245
"7984","E07984","Emp0982",2021-03-28,750.512443136191
"7985","E07985","Emp0885",2021-03-28,703.670036397874
"7986","E07986","Emp0355",2021-03-28,906.920210883254
