"","customer_no","invoice_no","invoice_date","sku","sales_count","sales_return","unit_cost","sales_unit_price","collection_no","collection_date","collection_amount","shipper_no","shipper_date"
"3039","c00187","i14835",2021-02-24,"QHLCGDQ",2,0,28,84,"r05999",2021-02-24,168,"s14418",2021-03-04
"3040","c00409","i14840",2021-02-24,"UKHSPYZ",0,0,39,78,"r06003",2021-02-24,0,"s14419",2021-03-04
"3041","c00457","i15064",2021-02-24,"QLWFBBY",2,0,29,87,"r06051",2021-02-24,174,"s14420",2021-03-04
"3042","c00399","i14942",2021-02-24,"YRAFUEC",2,0,35,105,"r06024",2021-02-24,210,"s14665",2021-03-05
"3043","c00561","i14808",2021-02-24,"HNCLGJR",1,0,31,62,"r05995",2021-02-24,62,"s14899",2021-03-06
"3044","c00580","i14883",2021-02-24,"OZVFQYT",2,0,31,31,"r06009",2021-02-24,62,"s14900",2021-03-06
"3045","c00001","i14931",2021-02-24,"XCOTMET",5,0,18,54,"r06023",2021-02-24,270,"s14901",2021-03-06
"3046","c00889","i15013",2021-02-24,"BLXWDOX",2,0,31,62,"r06038",2021-02-24,124,"s15137",2021-03-07
"3047","c00933","i15039",2021-02-24,"QYRPIJU",5,0,35,105,"r06044",2021-02-24,525,"s15138",2021-03-07
"3048","c00539","i14857",2021-02-24,"DWOLSSW",2,0,28,84,"r06005",2021-02-24,168,"s15398",2021-03-08
"3049","c00857","i14930",2021-02-24,"DIRTWYR",4,0,29,29,"r06022",2021-02-24,116,"s15686",2021-03-09
"3050","c00346","i14861",2021-02-24,"TRKTUQE",0,0,27,54,"r06006",2021-02-24,0,"s15940",2021-03-10
"3051","c00371","i15043",2021-02-24,"LQAVXXZ",0,0,27,81,"r06047",2021-02-24,0,"s15941",2021-03-10
"3052","c00149","i14891",2021-02-24,"YIYWLBC",1,0,29,58,"r06012",2021-02-24,58,"s16497",2021-03-12
"3053","c00354","i15041",2021-02-24,"FERWNHD",2,0,21,63,"r06045",2021-02-24,126,"s16786",2021-03-13
"3054","c00380","i14864",2021-02-24,"NDFNKYB",1,0,38,38,"r06007",2021-02-24,38,"s17049",2021-03-14
"3055","c00108","i14949",2021-02-24,"UTKNOBJ",1,0,24,24,"r06025",2021-02-24,24,"s17050",2021-03-14
"3056","c00607","i15011",2021-02-24,"XVFHYMW",0,0,27,81,"r06036",2021-02-24,0,"s17051",2021-03-14
"3057","c00148","i15027",2021-02-24,"SYTORYM",4,0,38,152,"r06039",2021-02-24,608,"s17902",2021-03-17
"3058","c00838","i14834",2021-02-24,"ZGVDTEK",4,1,24,72,"r05998",2021-02-24,288,"s18684",2021-03-20
"3059","c00776","i14838",2021-02-24,"RPXIJOC",2,0,31,31,"r06002",2021-02-24,62,"s19210",2021-03-22
"3060","c00531","i14915",2021-02-24,"WISKVJZ",4,0,26,78,"r06017",2021-02-24,312,"s19727",2021-03-24
"3061","c00080","i14971",2021-02-24,"QUJTJNL",4,0,29,87,"r06028",2021-02-24,348,"s19728",2021-03-24
"3062","c00474","i14921",2021-02-24,"YLHGYSU",4,0,33,33,"r06019",2021-02-24,132,"s20523",2021-03-27
"3063","c00220","i15042",2021-02-24,"OPMOTZM",4,0,23,46,"r06046",2021-02-24,184,"s21362",2021-03-30
"3064","c00362","i15012",2021-02-24,"IXTTTUP",4,0,24,48,"r06037",2021-02-24,192,"s25952",2021-04-16
"3065","c00652","i14995",2021-02-24,"FVDFLIW",2,0,33,99,"r06032",2021-02-24,198,"s33085",2021-05-12
"3066","c00874","i15075",2021-02-25,"ZFWFGIX",4,0,41,123,"r06155",2021-02-25,492,"s12644",2021-02-25
"3067","c00600","i15086",2021-02-25,"FSNZUZG",2,0,35,105,"r06157",2021-02-25,210,"s12645",2021-02-25
"3068","c00784","i15161",2021-02-25,"FYFYACV",2,0,33,99,"r06171",2021-02-25,198,"s12646",2021-02-25
"3069","c00673","i15345",2021-02-25,"YKSHAPY",2,0,22,44,"r06198",2021-02-25,88,"s12647",2021-02-25
"3070","c00259","i15131",2021-02-25,"HNCLGJR",4,0,27,27,"r06166",2021-02-25,108,"s12899",2021-02-26
"3071","c00452","i15173",2021-02-25,"EGYRIFG",2,0,41,123,"r06172",2021-02-25,246,"s12900",2021-02-26
"3072","c00031","i15198",2021-02-25,"MCPGEPL",4,0,32,128,"r06175",2021-02-25,512,"s12901",2021-02-26
"3073","c00637","i15216",2021-02-25,"CQYLUDX",1,0,27,108,"r06179",2021-02-25,108,"s12902",2021-02-26
"3074","c00787","i15260",2021-02-25,"GFJLRUJ",2,0,15,45,"r06182",2021-02-25,90,"s12903",2021-02-26
"3075","c00383","i15296",2021-02-25,"VIAEIPW",0,0,22,44,"r06188",2021-02-25,0,"s12904",2021-02-26
"3076","c00644","i15336",2021-02-25,"DTUWRLA",2,0,27,27,"r06197",2021-02-25,54,"s12905",2021-02-26
"3077","c00889","i15124",2021-02-25,"STJEXNR",1,1,30,90,"r06163",2021-02-25,90,"s13180",2021-02-27
"3078","c00493","i15322",2021-02-25,"MWDUTZC",5,0,33,66,"r06192",2021-02-25,330,"s13181",2021-02-27
"3079","c00687","i15070",2021-02-25,"ONNFIMW",0,0,33,66,"r06154",2021-02-25,0,"s13404",2021-02-28
"3080","c00269","i15311",2021-02-25,"NJFSIRL",3,0,27,81,"r06190",2021-02-25,243,"s13405",2021-02-28
"3081","c00669","i15125",2021-02-25,"RSZFPAG",3,0,30,120,"r06164",2021-02-25,360,"s13665",2021-03-01
"3082","c00465","i15132",2021-02-25,"CAUKAWF",1,0,32,96,"r06167",2021-02-25,96,"s13666",2021-03-01
"3083","c00898","i15331",2021-02-25,"RDTTYDZ",1,0,32,128,"r06196",2021-02-25,128,"s13667",2021-03-01
"3084","c00621","i15134",2021-02-25,"FFUTXPP",2,0,24,72,"r06168",2021-02-25,144,"s13922",2021-03-02
"3085","c00571","i15231",2021-02-25,"GLUJFRJ",3,0,40,120,"r06180",2021-02-25,360,"s13923",2021-03-02
"3086","c00227","i15325",2021-02-25,"QUJOHOK",1,0,26,78,"r06193",2021-02-25,78,"s13924",2021-03-02
"3087","c00197","i15327",2021-02-25,"RZNISKM",2,0,20,100,"r06195",2021-02-25,200,"s14156",2021-03-03
"3088","c00573","i15207",2021-02-25,"MNDBNAC",2,0,24,48,"r06177",2021-02-25,96,"s14431",2021-03-04
"3089","c00347","i15107",2021-02-25,"UPLNPQK",1,0,31,93,"r06161",2021-02-25,93,"s15147",2021-03-07
"3090","c00227","i15114",2021-02-25,"ZSVMNTO",1,0,28,56,"r06162",2021-02-25,56,"s15148",2021-03-07
"3091","c00301","i15303",2021-02-25,"ZLBJNEZ",2,1,32,32,"r06189",2021-02-25,64,"s15149",2021-03-07
"3092","c00110","i15067",2021-02-25,"BCFPRIY",2,0,29,29,"r06153",2021-02-25,58,"s15414",2021-03-08
"3093","c00439","i15193",2021-02-25,"TXLLIBD",2,0,28,84,"r06174",2021-02-25,168,"s15415",2021-03-08
"3094","c00448","i15203",2021-02-25,"TGIJYOI",3,0,25,50,"r06176",2021-02-25,150,"s15416",2021-03-08
"3095","c00597","i15209",2021-02-25,"UJMUJYN",2,0,31,93,"r06178",2021-02-25,186,"s15417",2021-03-08
"3096","c00918","i15326",2021-02-25,"QGBGUZO",3,0,20,40,"r06194",2021-02-25,120,"s15418",2021-03-08
"3097","c00940","i15187",2021-02-25,"CSEYOLP",4,0,44,132,"r06173",2021-02-25,528,"s16248",2021-03-11
"3098","c00371","i15150",2021-02-25,"HORLDYG",3,0,25,50,"r06169",2021-02-25,150,"s16787",2021-03-13
"3099","c00761","i15078",2021-02-25,"TYCPQZX",2,0,25,50,"r06156",2021-02-25,100,"s17320",2021-03-15
"3100","c00904","i15154",2021-02-25,"HRVYLQI",2,0,34,136,"r06170",2021-02-25,272,"s17321",2021-03-15
"3101","c00191","i15105",2021-02-25,"FTHFUWN",4,0,32,128,"r06159",2021-02-25,512,"s19492",2021-03-23
"3102","c00815","i15265",2021-02-25,"BWFCPZB",2,0,32,96,"r06183",2021-02-25,192,"s19493",2021-03-23
"3103","c00848","i15286",2021-02-25,"GVGHLRS",0,0,41,123,"r06187",2021-02-25,0,"s19494",2021-03-23
"3104","c00193","i15106",2021-02-25,"SOEOLLF",2,0,35,105,"r06160",2021-02-25,210,"s19729",2021-03-24
"3105","c00778","i15276",2021-02-25,"QQIYZNA",1,0,29,116,"r06184",2021-02-25,116,"s19987",2021-03-25
"3106","c00828","i15316",2021-02-25,"DPXIKLN",0,0,34,68,"r06191",2021-02-25,0,"s20255",2021-03-26
"3107","c00909","i15087",2021-02-25,"FFTGBWM",2,0,28,56,"r06158",2021-02-25,112,"s21087",2021-03-29
"3108","c00599","i15126",2021-02-25,"MUDTEMC",2,0,27,27,"r06165",2021-02-25,54,"s21088",2021-03-29
"3109","c00565","i15251",2021-02-25,"LJSBUIB",2,0,34,102,"r06181",2021-02-25,204,"s21089",2021-03-29
"3110","c00683","i15279",2021-02-25,"BGFORMF",2,0,27,27,"r06185",2021-02-25,54,"s21630",2021-03-31
"3111","c00434","i15352",2021-02-25,"RGCGXAZ",0,0,34,170,"r06199",2021-02-25,0,"s23996",2021-04-09
"3112","c00117","i15283",2021-02-25,"RUGNBTK",4,0,24,48,"r06186",2021-02-25,192,"s27313",2021-04-21
"3113","c00546","i15383",2021-02-26,"TFKHSDR",4,0,37,37,"r06320",2021-02-26,148,"s12929",2021-02-26
"3114","c00297","i15387",2021-02-26,"EXNJUVB",3,1,27,54,"r06322",2021-02-26,162,"s12930",2021-02-26
"3115","c00626","i15529",2021-02-26,"NFITPMM",1,0,30,90,"r06345",2021-02-26,90,"s12931",2021-02-26
"3116","c00419","i15605",2021-02-26,"SKOIKDV",5,0,29,145,"r06359",2021-02-26,725,"s12932",2021-02-26
"3117","c00704","i15434",2021-02-26,"TPDMJWS",3,0,28,84,"r06327",2021-02-26,252,"s13197",2021-02-27
"3118","c00397","i15442",2021-02-26,"SABLEIM",2,0,28,56,"r06330",2021-02-26,112,"s13198",2021-02-27
"3119","c00922","i15461",2021-02-26,"YXZSNIC",2,0,28,84,"r06333",2021-02-26,168,"s13199",2021-02-27
"3120","c00693","i15544",2021-02-26,"CQVCDRB",1,1,30,60,"r06350",2021-02-26,60,"s13200",2021-02-27
"3121","c00555","i15615",2021-02-26,"PSFSPMD",1,0,30,90,"r06361",2021-02-26,90,"s13201",2021-02-27
"3122","c00460","i15542",2021-02-26,"PQEAEBU",2,0,32,64,"r06349",2021-02-26,128,"s13432",2021-02-28
"3123","c00277","i15567",2021-02-26,"NZYVDBZ",1,1,40,80,"r06356",2021-02-26,80,"s13433",2021-02-28
"3124","c00185","i15357",2021-02-26,"VZTDKWZ",1,0,34,34,"r06316",2021-02-26,34,"s13681",2021-03-01
"3125","c00642","i15458",2021-02-26,"XISFEBN",3,0,31,31,"r06332",2021-02-26,93,"s13682",2021-03-01
"3126","c00312","i15484",2021-02-26,"AMQVIAL",1,0,35,105,"r06338",2021-02-26,105,"s13683",2021-03-01
"3127","c00779","i15368",2021-02-26,"KRLIBAG",2,0,13,52,"r06317",2021-02-26,104,"s13939",2021-03-02
"3128","c00012","i15408",2021-02-26,"QXMRTCL",3,0,28,28,"r06324",2021-02-26,84,"s13940",2021-03-02
"3129","c00619","i15499",2021-02-26,"ANMHCKF",1,0,31,62,"r06341",2021-02-26,62,"s13941",2021-03-02
"3130","c00615","i15385",2021-02-26,"NEGIGAL",3,0,29,29,"r06321",2021-02-26,87,"s14440",2021-03-04
"3131","c00272","i15395",2021-02-26,"CJDWKVI",6,0,38,76,"r06323",2021-02-26,456,"s14441",2021-03-04
"3132","c00309","i15440",2021-02-26,"KNGEOMD",1,0,39,78,"r06329",2021-02-26,78,"s14442",2021-03-04
"3133","c00079","i15509",2021-02-26,"FRGNNQE",3,0,22,66,"r06342",2021-02-26,198,"s14443",2021-03-04
"3134","c00861","i15539",2021-02-26,"JLDDRXD",1,0,26,78,"r06347",2021-02-26,78,"s14444",2021-03-04
"3135","c00678","i15471",2021-02-26,"KGXRRIA",0,0,20,80,"r06335",2021-02-26,0,"s14684",2021-03-05
"3136","c00235","i15562",2021-02-26,"YIFSAZZ",1,0,30,60,"r06353",2021-02-26,60,"s14685",2021-03-05
"3137","c00699","i15591",2021-02-26,"PSFUVEK",1,0,24,48,"r06358",2021-02-26,48,"s14686",2021-03-05
"3138","c00206","i15480",2021-02-26,"RMXGKDS",1,0,25,75,"r06337",2021-02-26,75,"s14915",2021-03-06
"3139","c00814","i15462",2021-02-26,"JRMTIMN",2,0,36,72,"r06334",2021-02-26,144,"s15423",2021-03-08
"3140","c00981","i15511",2021-02-26,"VEHGARM",2,0,32,128,"r06343",2021-02-26,256,"s15424",2021-03-08
"3141","c00257","i15370",2021-02-26,"PSFSPMD",2,0,39,78,"r06318",2021-02-26,156,"s15956",2021-03-10
"3142","c00239","i15512",2021-02-26,"TOHGWKJ",1,0,32,96,"r06344",2021-02-26,96,"s15957",2021-03-10
"3143","c00174","i15563",2021-02-26,"PYLGHKK",0,0,35,70,"r06354",2021-02-26,0,"s15958",2021-03-10
"3144","c00209","i15610",2021-02-26,"BCFPRIY",2,0,36,108,"r06360",2021-02-26,216,"s15959",2021-03-10
"3145","c00338","i15375",2021-02-26,"EAJCLJX",2,0,28,56,"r06319",2021-02-26,112,"s16257",2021-03-11
"3146","c00410","i15541",2021-02-26,"NRXKJCK",2,0,34,102,"r06348",2021-02-26,204,"s16258",2021-03-11
"3147","c00630","i15556",2021-02-26,"VZTDKWZ",3,1,37,74,"r06351",2021-02-26,222,"s16259",2021-03-11
"3148","c00055","i15564",2021-02-26,"UWAOAMK",2,0,31,62,"r06355",2021-02-26,124,"s16260",2021-03-11
"3149","c00518","i15448",2021-02-26,"LOUYDLP",4,0,33,99,"r06331",2021-02-26,396,"s16506",2021-03-12
"3150","c00987","i15472",2021-02-26,"HZBUJES",1,0,33,99,"r06336",2021-02-26,99,"s16794",2021-03-13
"3151","c00733","i15438",2021-02-26,"JHHKRXR",3,0,36,108,"r06328",2021-02-26,324,"s17059",2021-03-14
"3152","c00875","i15492",2021-02-26,"EYAIHHA",1,0,32,128,"r06339",2021-02-26,128,"s17060",2021-03-14
"3153","c00759","i15411",2021-02-26,"QAEKVBK",4,0,31,93,"r06325",2021-02-26,372,"s17327",2021-03-15
"3154","c00004","i15426",2021-02-26,"SJAUHQH",1,0,23,69,"r06326",2021-02-26,69,"s17328",2021-03-15
"3155","c00032","i15573",2021-02-26,"ADTRJIC",0,0,27,81,"r06357",2021-02-26,0,"s19732",2021-03-24
"3156","c00173","i15538",2021-02-26,"XISFEBN",3,0,32,32,"r06346",2021-02-26,96,"s21633",2021-03-31
"3157","c00165","i15561",2021-02-26,"VAXFJPM",0,0,34,68,"r06352",2021-02-26,0,"s25393",2021-04-14
"3158","c00784","i15498",2021-02-26,"YXNPZRC",1,0,32,64,"r06340",2021-02-26,64,"s27030",2021-04-20
"3159","c00350","i15628",2021-02-27,"OLAESIN",2,0,30,60,"r06472",2021-02-27,120,"s13219",2021-02-27
"3160","c00242","i15666",2021-02-27,"ZJCESRZ",1,1,31,93,"r06479",2021-02-27,93,"s13220",2021-02-27
"3161","c00502","i15674",2021-02-27,"BVBHYVP",3,0,33,66,"r06480",2021-02-27,198,"s13221",2021-02-27
"3162","c00132","i15762",2021-02-27,"PACBZDC",2,0,35,35,"r06492",2021-02-27,70,"s13222",2021-02-27
"3163","c00822","i15831",2021-02-27,"SIVQGAB",2,0,26,52,"r06507",2021-02-27,104,"s13223",2021-02-27
"3164","c00315","i15842",2021-02-27,"FVDFLIW",2,0,24,48,"r06511",2021-02-27,96,"s13224",2021-02-27
"3165","c00049","i15869",2021-02-27,"FVTENNB",4,0,26,26,"r06514",2021-02-27,104,"s13225",2021-02-27
"3166","c00389","i15726",2021-02-27,"NZHCUBQ",1,0,28,56,"r06487",2021-02-27,56,"s13451",2021-02-28
"3167","c00991","i15817",2021-02-27,"BXZWUDX",1,0,37,74,"r06503",2021-02-27,74,"s13452",2021-02-28
"3168","c00801","i15881",2021-02-27,"UVAFIBT",3,0,20,20,"r06516",2021-02-27,60,"s13453",2021-02-28
"3169","c00462","i15650",2021-02-27,"YXNPZRC",3,0,27,81,"r06476",2021-02-27,243,"s13701",2021-03-01
"3170","c00911","i15760",2021-02-27,"QXMRTCL",1,0,21,42,"r06491",2021-02-27,42,"s13702",2021-03-01
"3171","c00420","i15777",2021-02-27,"SSJFRHE",2,0,28,84,"r06494",2021-02-27,168,"s13703",2021-03-01
"3172","c00528","i15811",2021-02-27,"NIAMIYQ",1,0,29,58,"r06502",2021-02-27,58,"s13704",2021-03-01
"3173","c00272","i15835",2021-02-27,"MRVTGQF",1,0,28,84,"r06509",2021-02-27,84,"s13705",2021-03-01
"3174","c00585","i15841",2021-02-27,"OOYJHIP",2,0,26,52,"r06510",2021-02-27,104,"s13706",2021-03-01
"3175","c00261","i15651",2021-02-27,"XZDXZFK",2,0,33,99,"r06477",2021-02-27,198,"s13960",2021-03-02
"3176","c00201","i15763",2021-02-27,"AMKIUKC",1,0,29,58,"r06493",2021-02-27,58,"s13961",2021-03-02
"3177","c00789","i15800",2021-02-27,"DHELEND",3,0,35,70,"r06499",2021-02-27,210,"s13962",2021-03-02
"3178","c00281","i15618",2021-02-27,"EKAWORI",8,0,26,78,"r06470",2021-02-27,624,"s14183",2021-03-03
"3179","c00073","i15699",2021-02-27,"ZDEUTFG",2,0,34,102,"r06482",2021-02-27,204,"s14184",2021-03-03
"3180","c00585","i15716",2021-02-27,"VYNHPJJ",2,0,31,93,"r06486",2021-02-27,186,"s14185",2021-03-03
"3181","c00399","i15743",2021-02-27,"GXPRDLH",4,0,25,75,"r06488",2021-02-27,300,"s14186",2021-03-03
"3182","c00616","i15788",2021-02-27,"QIXIGKB",0,0,31,62,"r06496",2021-02-27,0,"s14187",2021-03-03
"3183","c00496","i15846",2021-02-27,"GGSPOKR",0,0,34,68,"r06513",2021-02-27,0,"s14188",2021-03-03
"3184","c00099","i15653",2021-02-27,"ERFSOLQ",1,0,27,81,"r06478",2021-02-27,81,"s14459",2021-03-04
"3185","c00563","i15705",2021-02-27,"QFCFHCP",1,0,25,100,"r06483",2021-02-27,100,"s14699",2021-03-05
"3186","c00160","i15711",2021-02-27,"DTGVDPA",2,0,22,66,"r06485",2021-02-27,132,"s14700",2021-03-05
"3187","c00715","i15754",2021-02-27,"YYQNULM",2,0,40,80,"r06490",2021-02-27,160,"s14701",2021-03-05
"3188","c00950","i15780",2021-02-27,"FOLPBVP",1,0,32,64,"r06495",2021-02-27,64,"s14702",2021-03-05
"3189","c00046","i15806",2021-02-27,"MVAARYR",3,0,23,69,"r06501",2021-02-27,207,"s14703",2021-03-05
"3190","c00609","i15751",2021-02-27,"DHXSUCF",2,0,29,29,"r06489",2021-02-27,58,"s14925",2021-03-06
"3191","c00785","i15799",2021-02-27,"OSHEUNF",1,0,32,32,"r06498",2021-02-27,32,"s15167",2021-03-07
"3192","c00995","i15824",2021-02-27,"UVAFIBT",3,0,21,84,"r06504",2021-02-27,252,"s15713",2021-03-09
"3193","c00030","i15828",2021-02-27,"EAJCLJX",0,0,36,144,"r06506",2021-02-27,0,"s15714",2021-03-09
"3194","c00537","i15649",2021-02-27,"QIZSFKV",2,1,30,60,"r06475",2021-02-27,120,"s15964",2021-03-10
"3195","c00890","i15708",2021-02-27,"AWZROHL",2,0,22,44,"r06484",2021-02-27,88,"s16265",2021-03-11
"3196","c00866","i15621",2021-02-27,"JKVEMQK",1,0,30,60,"r06471",2021-02-27,60,"s16510",2021-03-12
"3197","c00809","i15630",2021-02-27,"NCQEAJW",4,0,35,105,"r06473",2021-02-27,420,"s16511",2021-03-12
"3198","c00569","i15844",2021-02-27,"PXVVWZZ",4,0,22,44,"r06512",2021-02-27,176,"s17061",2021-03-14
"3199","c00299","i15825",2021-02-27,"REWWMWR",2,0,34,68,"r06505",2021-02-27,136,"s17622",2021-03-16
"3200","c00722","i15872",2021-02-27,"INKNZAB",0,0,32,96,"r06515",2021-02-27,0,"s19498",2021-03-23
"3201","c00898","i15695",2021-02-27,"ZJIDQTG",1,0,38,114,"r06481",2021-02-27,114,"s19738",2021-03-24
"3202","c00713","i15802",2021-02-27,"RSZFPAG",1,0,32,96,"r06500",2021-02-27,96,"s21878",2021-04-01
"3203","c00237","i15834",2021-02-27,"DSKRGXD",3,0,24,72,"r06508",2021-02-27,216,"s21879",2021-04-01
"3204","c00325","i15631",2021-02-27,"DOINTLM",2,0,23,23,"r06474",2021-02-27,46,"s22940",2021-04-05
"3205","c00572","i15792",2021-02-27,"LBQXSUN",2,0,23,46,"r06497",2021-02-27,92,"s29451",2021-04-29
"3206","c00006","i15901",2021-02-28,"ZBCUFKL",5,0,32,64,"r06653",2021-02-28,320,"s13476",2021-02-28
"3207","c00058","i15995",2021-02-28,"GKMUKER",4,0,33,99,"r06668",2021-02-28,396,"s13477",2021-02-28
"3208","c00559","i16000",2021-02-28,"KYBHESB",3,0,30,30,"r06670",2021-02-28,90,"s13478",2021-02-28
"3209","c00978","i16079",2021-02-28,"SJAUHQH",3,1,26,26,"r06683",2021-02-28,78,"s13479",2021-02-28
"3210","c00688","i16112",2021-02-28,"RYEOVVJ",1,0,21,21,"r06688",2021-02-28,21,"s13480",2021-02-28
"3211","c00453","i15890",2021-02-28,"BNUZFFS",4,0,37,148,"r06650",2021-02-28,592,"s13727",2021-03-01
"3212","c00614","i15958",2021-02-28,"DKKXEOH",5,0,22,88,"r06662",2021-02-28,440,"s13728",2021-03-01
"3213","c00796","i15980",2021-02-28,"HGASBLF",1,0,24,72,"r06665",2021-02-28,72,"s13729",2021-03-01
"3214","c00709","i16075",2021-02-28,"JTDUJAK",2,0,41,123,"r06682",2021-02-28,246,"s13730",2021-03-01
"3215","c00713","i16161",2021-02-28,"DHELEND",0,0,33,99,"r06694",2021-02-28,0,"s13731",2021-03-01
"3216","c00544","i16168",2021-02-28,"MEMFKFK",2,0,21,84,"r06695",2021-02-28,168,"s13732",2021-03-01
"3217","c00450","i15887",2021-02-28,"SBIRYAF",6,0,31,31,"r06649",2021-02-28,186,"s13979",2021-03-02
"3218","c00244","i16005",2021-02-28,"KEGAYLX",3,0,27,81,"r06672",2021-02-28,243,"s13980",2021-03-02
"3219","c00103","i16128",2021-02-28,"PCNNLXK",4,0,30,90,"r06690",2021-02-28,360,"s13981",2021-03-02
"3220","c00213","i15902",2021-02-28,"SSTAXQI",3,0,25,75,"r06654",2021-02-28,225,"s14204",2021-03-03
"3221","c00664","i15972",2021-02-28,"STJEXNR",2,0,36,72,"r06664",2021-02-28,144,"s14205",2021-03-03
"3222","c00246","i16035",2021-02-28,"RJEOTRU",3,0,26,104,"r06676",2021-02-28,312,"s14206",2021-03-03
"3223","c00562","i16072",2021-02-28,"UOJRXQI",2,0,32,128,"r06681",2021-02-28,256,"s14207",2021-03-03
"3224","c00702","i16105",2021-02-28,"ZZXIYOG",1,0,32,128,"r06686",2021-02-28,128,"s14208",2021-03-03
"3225","c00667","i15895",2021-02-28,"DZKJUVX",2,0,29,58,"r06651",2021-02-28,116,"s14472",2021-03-04
"3226","c00844","i16041",2021-02-28,"FTHFUWN",1,0,21,63,"r06677",2021-02-28,63,"s14473",2021-03-04
"3227","c00432","i15883",2021-02-28,"IGHOGDG",3,0,31,31,"r06647",2021-02-28,93,"s14722",2021-03-05
"3228","c00770","i15900",2021-02-28,"CAUKAWF",2,1,27,27,"r06652",2021-02-28,54,"s14723",2021-03-05
"3229","c00161","i15994",2021-02-28,"RSZFPAG",0,1,25,100,"r06667",2021-02-28,0,"s14724",2021-03-05
"3230","c00600","i16049",2021-02-28,"JRMTIMN",3,0,27,54,"r06678",2021-02-28,162,"s14935",2021-03-06
"3231","c00981","i16140",2021-02-28,"CXJAUYI",1,0,29,87,"r06691",2021-02-28,87,"s15175",2021-03-07
"3232","c00096","i16001",2021-02-28,"MDIXJRH",1,0,28,84,"r06671",2021-02-28,84,"s15439",2021-03-08
"3233","c00090","i16051",2021-02-28,"SWFVFGG",1,0,22,44,"r06679",2021-02-28,44,"s15440",2021-03-08
"3234","c00219","i16106",2021-02-28,"JXBKELB",5,0,35,105,"r06687",2021-02-28,525,"s15441",2021-03-08
"3235","c00607","i15940",2021-02-28,"ZJIDQTG",2,0,31,124,"r06661",2021-02-28,248,"s15722",2021-03-09
"3236","c00480","i16169",2021-02-28,"XUNWJQA",3,0,22,22,"r06696",2021-02-28,66,"s15723",2021-03-09
"3237","c00465","i15884",2021-02-28,"PBMNYBN",3,0,28,84,"r06648",2021-02-28,252,"s15970",2021-03-10
"3238","c00555","i15919",2021-02-28,"QAEKVBK",6,0,22,66,"r06657",2021-02-28,396,"s15971",2021-03-10
"3239","c00093","i15924",2021-02-28,"FKZURXB",1,0,32,96,"r06658",2021-02-28,96,"s15972",2021-03-10
"3240","c00253","i16125",2021-02-28,"UUDHWLQ",2,0,30,120,"r06689",2021-02-28,240,"s15973",2021-03-10
"3241","c00040","i16032",2021-02-28,"FCCLMUJ",3,0,22,88,"r06675",2021-02-28,264,"s16271",2021-03-11
"3242","c00354","i16104",2021-02-28,"GGZXOCK",0,0,22,44,"r06685",2021-02-28,0,"s16515",2021-03-12
"3243","c00520","i15971",2021-02-28,"OEMBOTA",1,0,29,87,"r06663",2021-02-28,87,"s16803",2021-03-13
"3244","c00395","i16055",2021-02-28,"JIKQUWT",3,0,26,78,"r06680",2021-02-28,234,"s16804",2021-03-13
"3245","c00696","i16150",2021-02-28,"YHASPVN",3,0,25,50,"r06693",2021-02-28,150,"s16805",2021-03-13
"3246","c00368","i15928",2021-02-28,"QDPSLCC",1,1,31,93,"r06659",2021-02-28,93,"s17338",2021-03-15
"3247","c00412","i16022",2021-02-28,"TGMARVF",1,0,29,29,"r06674",2021-02-28,29,"s17339",2021-03-15
"3248","c00831","i15998",2021-02-28,"SFHYVPO",3,0,26,52,"r06669",2021-02-28,156,"s17628",2021-03-16
"3249","c00749","i16080",2021-02-28,"TBBKPTC",1,0,20,20,"r06684",2021-02-28,20,"s18958",2021-03-21
"3250","c00925","i15936",2021-02-28,"SIVQGAB",2,0,29,87,"r06660",2021-02-28,174,"s19217",2021-03-22
"3251","c00589","i16142",2021-02-28,"GOYIDRJ",2,0,21,63,"r06692",2021-02-28,126,"s20529",2021-03-27
"3252","c00985","i15912",2021-02-28,"ETMXEKN",1,0,22,44,"r06656",2021-02-28,44,"s21093",2021-03-29
"3253","c00664","i16008",2021-02-28,"XDKODAO",1,0,37,148,"r06673",2021-02-28,148,"s23217",2021-04-06
"3254","c00794","i15911",2021-02-28,"WONXCVF",1,0,23,69,"r06655",2021-02-28,69,"s23483",2021-04-07
"3255","c00443","i15991",2021-02-28,"LJSBUIB",4,0,30,30,"r06666",2021-02-28,120,"s26517",2021-04-18
"3256","c00185","i16191",2021-03-01,"ZIFSLXQ",1,0,28,84,"r06853",2021-03-01,84,"s13761",2021-03-01
"3257","c00055","i16196",2021-03-01,"KLXJSDK",1,0,24,72,"r06855",2021-03-01,72,"s13762",2021-03-01
"3258","c00850","i16258",2021-03-01,"CREGQKF",3,0,30,60,"r06862",2021-03-01,180,"s13763",2021-03-01
"3259","c00948","i16280",2021-03-01,"DNCFXFI",1,0,22,66,"r06865",2021-03-01,66,"s13764",2021-03-01
"3260","c00401","i16247",2021-03-01,"VPVQLMA",2,0,27,81,"r06861",2021-03-01,162,"s13999",2021-03-02
"3261","c00613","i16291",2021-03-01,"ZEAOKZJ",4,0,29,29,"r06868",2021-03-01,116,"s14000",2021-03-02
"3262","c00419","i16396",2021-03-01,"EJFGZQF",5,0,38,114,"r06885",2021-03-01,570,"s14001",2021-03-02
