"","sku","date","stock_on_hand"
"8413","CHELCST",2021-11-24,112
"8414","CHELCST",2021-11-24,111
"8415","CHELCST",2021-12-15,108
"8416","CHELCST",2021-12-20,109
"8417","CHELCST",2021-12-21,107
"8418","CHELCST",2021-12-25,107
"8419","CHKBIFL",2021-01-01,84
"8420","CHKBIFL",2021-01-10,80
"8421","CHKBIFL",2021-01-14,76
"8422","CHKBIFL",2021-01-16,72
"8423","CHKBIFL",2021-01-18,71
"8424","CHKBIFL",2021-01-25,69
"8425","CHKBIFL",2021-01-26,67
"8426","CHKBIFL",2021-01-27,64
"8427","CHKBIFL",2021-01-31,62
"8428","CHKBIFL",2021-02-12,61
"8429","CHKBIFL",2021-02-12,58
"8430","CHKBIFL",2021-02-20,57
"8431","CHKBIFL",2021-02-21,56
"8432","CHKBIFL",2021-02-25,53
"8433","CHKBIFL",2021-02-28,51
"8434","CHKBIFL",2021-02-28,48
"8435","CHKBIFL",2021-03-04,146
"8436","CHKBIFL",2021-03-08,141
"8437","CHKBIFL",2021-03-12,139
"8438","CHKBIFL",2021-03-12,138
"8439","CHKBIFL",2021-03-15,136
"8440","CHKBIFL",2021-03-17,132
"8441","CHKBIFL",2021-03-22,131
"8442","CHKBIFL",2021-03-26,129
"8443","CHKBIFL",2021-03-31,128
"8444","CHKBIFL",2021-04-09,125
"8445","CHKBIFL",2021-04-11,123
"8446","CHKBIFL",2021-04-20,118
"8447","CHKBIFL",2021-04-23,116
"8448","CHKBIFL",2021-05-05,113
"8449","CHKBIFL",2021-05-07,110
"8450","CHKBIFL",2021-05-11,108
"8451","CHKBIFL",2021-05-18,108
"8452","CHKBIFL",2021-05-19,108
"8453","CHKBIFL",2021-05-23,105
"8454","CHKBIFL",2021-05-25,104
"8455","CHKBIFL",2021-05-27,100
"8456","CHKBIFL",2021-06-05,97
"8457","CHKBIFL",2021-06-09,95
"8458","CHKBIFL",2021-06-10,93
"8459","CHKBIFL",2021-06-12,93
"8460","CHKBIFL",2021-06-13,92
"8461","CHKBIFL",2021-06-17,89
"8462","CHKBIFL",2021-06-20,87
"8463","CHKBIFL",2021-06-23,85
"8464","CHKBIFL",2021-06-24,84
"8465","CHKBIFL",2021-06-26,82
"8466","CHKBIFL",2021-06-27,82
"8467","CHKBIFL",2021-07-03,80
"8468","CHKBIFL",2021-07-06,77
"8469","CHKBIFL",2021-07-08,76
"8470","CHKBIFL",2021-07-11,74
"8471","CHKBIFL",2021-07-12,71
"8472","CHKBIFL",2021-07-15,70
"8473","CHKBIFL",2021-07-15,68
"8474","CHKBIFL",2021-07-18,63
"8475","CHKBIFL",2021-07-22,63
"8476","CHKBIFL",2021-07-23,61
"8477","CHKBIFL",2021-08-01,59
"8478","CHKBIFL",2021-08-10,59
"8479","CHKBIFL",2021-08-13,58
"8480","CHKBIFL",2021-08-19,55
"8481","CHKBIFL",2021-08-22,55
"8482","CHKBIFL",2021-08-26,54
"8483","CHKBIFL",2021-09-02,54
"8484","CHKBIFL",2021-09-07,52
"8485","CHKBIFL",2021-09-08,50
"8486","CHKBIFL",2021-09-10,48
"8487","CHKBIFL",2021-09-13,146
"8488","CHKBIFL",2021-09-20,145
"8489","CHKBIFL",2021-09-20,143
"8490","CHKBIFL",2021-09-23,141
"8491","CHKBIFL",2021-09-25,139
"8492","CHKBIFL",2021-09-30,137
"8493","CHKBIFL",2021-10-08,135
"8494","CHKBIFL",2021-10-12,135
"8495","CHKBIFL",2021-10-17,132
"8496","CHKBIFL",2021-11-05,130
"8497","CHKBIFL",2021-11-07,129
"8498","CHKBIFL",2021-11-12,123
"8499","CHKBIFL",2021-11-12,122
"8500","CHKBIFL",2021-11-17,121
"8501","CHKBIFL",2021-11-19,120
"8502","CHKBIFL",2021-11-26,120
"8503","CHKBIFL",2021-11-26,120
"8504","CHKBIFL",2021-12-11,118
"8505","CHKBIFL",2021-12-17,114
"8506","CHKBIFL",2021-12-20,113
"8507","CHKBIFL",2021-12-27,111
"8508","CHKBIFL",2021-12-28,111
"8509","CHKBIFL",2021-12-31,111
"8510","CHPUIXH",2021-01-03,93
"8511","CHPUIXH",2021-01-12,90
"8512","CHPUIXH",2021-01-15,87
"8513","CHPUIXH",2021-01-22,85
"8514","CHPUIXH",2021-01-23,85
"8515","CHPUIXH",2021-01-25,84
"8516","CHPUIXH",2021-01-31,83
"8517","CHPUIXH",2021-01-31,81
"8518","CHPUIXH",2021-02-03,79
"8519","CHPUIXH",2021-02-11,78
"8520","CHPUIXH",2021-02-13,77
"8521","CHPUIXH",2021-02-19,74
"8522","CHPUIXH",2021-02-26,72
"8523","CHPUIXH",2021-03-02,70
"8524","CHPUIXH",2021-03-02,69
"8525","CHPUIXH",2021-03-05,66
"8526","CHPUIXH",2021-03-06,64
"8527","CHPUIXH",2021-03-07,60
"8528","CHPUIXH",2021-03-07,60
"8529","CHPUIXH",2021-03-09,58
"8530","CHPUIXH",2021-03-09,55
"8531","CHPUIXH",2021-03-11,54
"8532","CHPUIXH",2021-03-12,54
"8533","CHPUIXH",2021-03-15,53
"8534","CHPUIXH",2021-03-16,51
"8535","CHPUIXH",2021-03-24,48
"8536","CHPUIXH",2021-03-25,145
"8537","CHPUIXH",2021-03-26,145
"8538","CHPUIXH",2021-03-26,145
"8539","CHPUIXH",2021-03-28,143
"8540","CHPUIXH",2021-04-07,142
"8541","CHPUIXH",2021-04-08,139
"8542","CHPUIXH",2021-04-11,138
"8543","CHPUIXH",2021-04-16,135
"8544","CHPUIXH",2021-04-18,135
"8545","CHPUIXH",2021-04-21,132
"8546","CHPUIXH",2021-04-25,131
"8547","CHPUIXH",2021-04-27,129
"8548","CHPUIXH",2021-05-03,124
"8549","CHPUIXH",2021-05-04,120
"8550","CHPUIXH",2021-05-10,118
"8551","CHPUIXH",2021-05-12,117
"8552","CHPUIXH",2021-05-17,116
"8553","CHPUIXH",2021-05-30,115
"8554","CHPUIXH",2021-05-30,110
"8555","CHPUIXH",2021-06-02,108
"8556","CHPUIXH",2021-06-05,107
"8557","CHPUIXH",2021-06-06,104
"8558","CHPUIXH",2021-06-07,104
"8559","CHPUIXH",2021-06-08,102
"8560","CHPUIXH",2021-06-10,100
"8561","CHPUIXH",2021-06-10,96
"8562","CHPUIXH",2021-06-16,95
"8563","CHPUIXH",2021-06-17,94
"8564","CHPUIXH",2021-06-22,94
"8565","CHPUIXH",2021-07-04,89
"8566","CHPUIXH",2021-07-07,86
"8567","CHPUIXH",2021-07-13,86
"8568","CHPUIXH",2021-07-13,82
"8569","CHPUIXH",2021-07-16,81
"8570","CHPUIXH",2021-07-27,81
"8571","CHPUIXH",2021-08-03,80
"8572","CHPUIXH",2021-08-07,76
"8573","CHPUIXH",2021-08-09,74
"8574","CHPUIXH",2021-08-12,73
"8575","CHPUIXH",2021-08-17,71
"8576","CHPUIXH",2021-08-20,69
"8577","CHPUIXH",2021-08-21,66
"8578","CHPUIXH",2021-08-21,65
"8579","CHPUIXH",2021-08-24,63
"8580","CHPUIXH",2021-09-07,60
"8581","CHPUIXH",2021-09-13,59
"8582","CHPUIXH",2021-09-17,58
"8583","CHPUIXH",2021-09-18,56
"8584","CHPUIXH",2021-09-22,52
"8585","CHPUIXH",2021-09-24,50
"8586","CHPUIXH",2021-09-26,48
"8587","CHPUIXH",2021-09-30,146
"8588","CHPUIXH",2021-10-10,145
"8589","CHPUIXH",2021-10-11,144
"8590","CHPUIXH",2021-10-14,143
"8591","CHPUIXH",2021-10-21,140
"8592","CHPUIXH",2021-10-23,139
"8593","CHPUIXH",2021-10-26,136
"8594","CHPUIXH",2021-10-27,133
"8595","CHPUIXH",2021-11-03,131
"8596","CHPUIXH",2021-11-04,130
"8597","CHPUIXH",2021-11-14,129
"8598","CHPUIXH",2021-11-18,126
"8599","CHPUIXH",2021-11-24,124
"8600","CHPUIXH",2021-12-05,123
"8601","CHPUIXH",2021-12-12,122
"8602","CHPUIXH",2021-12-18,120
"8603","CHPUIXH",2021-12-19,118
"8604","CHPUIXH",2021-12-20,116
"8605","CHPUIXH",2021-12-24,115
"8606","CHPUIXH",2021-12-28,113
"8607","CICFKUJ",2021-01-01,114
"8608","CICFKUJ",2021-01-04,109
"8609","CICFKUJ",2021-01-09,106
"8610","CICFKUJ",2021-01-11,106
"8611","CICFKUJ",2021-01-17,105
"8612","CICFKUJ",2021-01-24,102
"8613","CICFKUJ",2021-01-24,102
"8614","CICFKUJ",2021-01-25,97
"8615","CICFKUJ",2021-01-29,96
"8616","CICFKUJ",2021-01-29,94
"8617","CICFKUJ",2021-02-01,92
"8618","CICFKUJ",2021-02-01,89
"8619","CICFKUJ",2021-02-14,89
"8620","CICFKUJ",2021-02-19,88
"8621","CICFKUJ",2021-02-24,85
"8622","CICFKUJ",2021-02-25,82
"8623","CICFKUJ",2021-02-26,78
"8624","CICFKUJ",2021-03-02,77
"8625","CICFKUJ",2021-03-06,76
"8626","CICFKUJ",2021-03-07,73
"8627","CICFKUJ",2021-03-08,71
"8628","CICFKUJ",2021-03-10,69
"8629","CICFKUJ",2021-03-21,68
"8630","CICFKUJ",2021-03-23,67
"8631","CICFKUJ",2021-03-26,67
"8632","CICFKUJ",2021-04-02,65
"8633","CICFKUJ",2021-04-04,64
"8634","CICFKUJ",2021-04-10,62
"8635","CICFKUJ",2021-04-19,63
"8636","CICFKUJ",2021-04-19,60
"8637","CICFKUJ",2021-04-20,58
"8638","CICFKUJ",2021-04-22,57
"8639","CICFKUJ",2021-04-25,55
"8640","CICFKUJ",2021-04-26,54
"8641","CICFKUJ",2021-05-03,53
"8642","CICFKUJ",2021-05-09,52
"8643","CICFKUJ",2021-05-12,51
"8644","CICFKUJ",2021-05-12,48
"8645","CICFKUJ",2021-05-23,145
"8646","CICFKUJ",2021-06-12,144
"8647","CICFKUJ",2021-06-13,141
"8648","CICFKUJ",2021-06-22,137
"8649","CICFKUJ",2021-06-23,136
"8650","CICFKUJ",2021-06-23,134
"8651","CICFKUJ",2021-07-03,132
"8652","CICFKUJ",2021-07-04,127
"8653","CICFKUJ",2021-07-04,125
"8654","CICFKUJ",2021-07-08,121
"8655","CICFKUJ",2021-07-09,119
"8656","CICFKUJ",2021-07-16,117
"8657","CICFKUJ",2021-07-18,116
"8658","CICFKUJ",2021-07-19,112
"8659","CICFKUJ",2021-07-21,112
"8660","CICFKUJ",2021-07-22,106
"8661","CICFKUJ",2021-07-23,100
"8662","CICFKUJ",2021-07-24,96
"8663","CICFKUJ",2021-07-26,92
"8664","CICFKUJ",2021-08-01,91
"8665","CICFKUJ",2021-08-03,89
"8666","CICFKUJ",2021-08-08,87
"8667","CICFKUJ",2021-08-12,84
"8668","CICFKUJ",2021-08-15,81
"8669","CICFKUJ",2021-08-16,78
"8670","CICFKUJ",2021-08-18,76
"8671","CICFKUJ",2021-08-30,73
"8672","CICFKUJ",2021-08-31,71
"8673","CICFKUJ",2021-09-01,68
"8674","CICFKUJ",2021-09-03,65
"8675","CICFKUJ",2021-09-21,64
"8676","CICFKUJ",2021-09-25,62
"8677","CICFKUJ",2021-09-29,59
"8678","CICFKUJ",2021-10-05,59
"8679","CICFKUJ",2021-10-06,56
"8680","CICFKUJ",2021-10-07,53
"8681","CICFKUJ",2021-10-07,51
"8682","CICFKUJ",2021-10-07,51
"8683","CICFKUJ",2021-10-08,50
"8684","CICFKUJ",2021-10-19,47
"8685","CICFKUJ",2021-10-19,144
"8686","CICFKUJ",2021-10-30,142
"8687","CICFKUJ",2021-11-10,140
"8688","CICFKUJ",2021-11-17,139
"8689","CICFKUJ",2021-12-07,139
"8690","CICFKUJ",2021-12-09,137
"8691","CICFKUJ",2021-12-10,137
"8692","CICFKUJ",2021-12-12,135
"8693","CICFKUJ",2021-12-13,134
"8694","CICFKUJ",2021-12-16,133
"8695","CICFKUJ",2021-12-18,132
"8696","CICFKUJ",2021-12-19,131
"8697","CICFKUJ",2021-12-21,130
"8698","CICFKUJ",2021-12-23,130
"8699","CICFKUJ",2021-12-24,130
"8700","CICFKUJ",2021-12-27,125
"8701","CICFKUJ",2021-12-30,123
"8702","CIHTBFO",2021-01-03,101
"8703","CIHTBFO",2021-01-05,100
"8704","CIHTBFO",2021-01-09,98
"8705","CIHTBFO",2021-01-12,96
"8706","CIHTBFO",2021-01-13,91
"8707","CIHTBFO",2021-01-15,90
"8708","CIHTBFO",2021-01-15,86
"8709","CIHTBFO",2021-01-20,84
"8710","CIHTBFO",2021-01-20,83
"8711","CIHTBFO",2021-01-23,79
"8712","CIHTBFO",2021-01-28,78
"8713","CIHTBFO",2021-01-30,77
"8714","CIHTBFO",2021-01-31,76
"8715","CIHTBFO",2021-02-04,73
"8716","CIHTBFO",2021-02-07,68
"8717","CIHTBFO",2021-02-12,67
"8718","CIHTBFO",2021-02-15,65
"8719","CIHTBFO",2021-02-16,65
"8720","CIHTBFO",2021-02-16,64
"8721","CIHTBFO",2021-03-04,60
"8722","CIHTBFO",2021-03-04,56
"8723","CIHTBFO",2021-03-07,54
"8724","CIHTBFO",2021-03-11,52
"8725","CIHTBFO",2021-03-17,50
"8726","CIHTBFO",2021-03-28,46
"8727","CIHTBFO",2021-03-28,141
"8728","CIHTBFO",2021-04-04,137
"8729","CIHTBFO",2021-04-05,136
"8730","CIHTBFO",2021-04-05,134
"8731","CIHTBFO",2021-04-08,133
"8732","CIHTBFO",2021-04-13,130
"8733","CIHTBFO",2021-04-17,128
"8734","CIHTBFO",2021-04-20,126
"8735","CIHTBFO",2021-04-22,123
"8736","CIHTBFO",2021-04-25,121
"8737","CIHTBFO",2021-04-27,119
"8738","CIHTBFO",2021-04-29,118
"8739","CIHTBFO",2021-05-01,117
"8740","CIHTBFO",2021-05-05,116
"8741","CIHTBFO",2021-05-13,113
"8742","CIHTBFO",2021-05-18,110
"8743","CIHTBFO",2021-05-19,109
"8744","CIHTBFO",2021-05-19,108
"8745","CIHTBFO",2021-05-23,106
"8746","CIHTBFO",2021-05-23,104
"8747","CIHTBFO",2021-06-01,103
"8748","CIHTBFO",2021-06-06,102
"8749","CIHTBFO",2021-06-15,100
"8750","CIHTBFO",2021-06-16,99
"8751","CIHTBFO",2021-06-17,98
"8752","CIHTBFO",2021-07-06,95
"8753","CIHTBFO",2021-07-09,92
"8754","CIHTBFO",2021-07-15,91
"8755","CIHTBFO",2021-07-15,90
"8756","CIHTBFO",2021-07-27,89
"8757","CIHTBFO",2021-07-29,86
"8758","CIHTBFO",2021-08-04,85
"8759","CIHTBFO",2021-08-07,84
"8760","CIHTBFO",2021-08-16,79
"8761","CIHTBFO",2021-08-21,79
"8762","CIHTBFO",2021-08-25,79
"8763","CIHTBFO",2021-08-30,79
"8764","CIHTBFO",2021-08-30,77
"8765","CIHTBFO",2021-09-04,76
"8766","CIHTBFO",2021-09-07,72
"8767","CIHTBFO",2021-09-08,72
"8768","CIHTBFO",2021-09-10,68
"8769","CIHTBFO",2021-09-13,67
"8770","CIHTBFO",2021-09-16,63
"8771","CIHTBFO",2021-09-23,62
"8772","CIHTBFO",2021-09-26,59
"8773","CIHTBFO",2021-09-27,56
"8774","CIHTBFO",2021-10-01,53
"8775","CIHTBFO",2021-10-02,52
"8776","CIHTBFO",2021-10-03,51
"8777","CIHTBFO",2021-10-13,50
"8778","CIHTBFO",2021-10-14,46
"8779","CIHTBFO",2021-10-15,142
"8780","CIHTBFO",2021-10-15,139
"8781","CIHTBFO",2021-10-19,136
"8782","CIHTBFO",2021-10-26,135
"8783","CIHTBFO",2021-10-30,134
"8784","CIHTBFO",2021-10-30,132
"8785","CIHTBFO",2021-11-03,128
"8786","CIHTBFO",2021-11-06,124
"8787","CIHTBFO",2021-11-06,122
"8788","CIHTBFO",2021-11-07,119
"8789","CIHTBFO",2021-11-19,117
"8790","CIHTBFO",2021-11-29,117
"8791","CIHTBFO",2021-11-30,116
"8792","CIHTBFO",2021-11-30,115
"8793","CIHTBFO",2021-12-01,113
"8794","CIHTBFO",2021-12-06,113
"8795","CIHTBFO",2021-12-09,111
"8796","CIHTBFO",2021-12-14,110
"8797","CIHTBFO",2021-12-18,107
"8798","CJBGRWO",2021-01-03,101
"8799","CJBGRWO",2021-01-06,99
"8800","CJBGRWO",2021-01-12,96
"8801","CJBGRWO",2021-01-15,96
"8802","CJBGRWO",2021-01-16,91
"8803","CJBGRWO",2021-01-18,89
"8804","CJBGRWO",2021-01-19,86
"8805","CJBGRWO",2021-01-23,84
"8806","CJBGRWO",2021-01-25,82
"8807","CJBGRWO",2021-01-26,80
"8808","CJBGRWO",2021-01-28,80
"8809","CJBGRWO",2021-01-31,78
"8810","CJBGRWO",2021-02-06,77
"8811","CJBGRWO",2021-02-09,75
"8812","CJBGRWO",2021-02-09,74
"8813","CJBGRWO",2021-02-13,73
"8814","CJBGRWO",2021-02-13,70
"8815","CJBGRWO",2021-02-17,69
"8816","CJBGRWO",2021-02-19,69
"8817","CJBGRWO",2021-02-28,66
"8818","CJBGRWO",2021-02-28,66
"8819","CJBGRWO",2021-03-06,65
"8820","CJBGRWO",2021-03-08,63
"8821","CJBGRWO",2021-03-10,63
"8822","CJBGRWO",2021-03-11,63
"8823","CJBGRWO",2021-03-12,63
"8824","CJBGRWO",2021-03-12,61
"8825","CJBGRWO",2021-03-14,60
"8826","CJBGRWO",2021-03-17,58
"8827","CJBGRWO",2021-03-22,56
"8828","CJBGRWO",2021-03-24,51
"8829","CJBGRWO",2021-03-26,49
"8830","CJBGRWO",2021-04-01,149
"8831","CJBGRWO",2021-04-10,148
"8832","CJBGRWO",2021-04-13,147
"8833","CJBGRWO",2021-04-17,145
"8834","CJBGRWO",2021-05-01,142
"8835","CJBGRWO",2021-05-04,140
"8836","CJBGRWO",2021-05-04,139
"8837","CJBGRWO",2021-05-12,137
"8838","CJBGRWO",2021-05-15,137
"8839","CJBGRWO",2021-05-15,135
"8840","CJBGRWO",2021-05-19,135
"8841","CJBGRWO",2021-05-20,132
"8842","CJBGRWO",2021-05-26,132
"8843","CJBGRWO",2021-05-30,130
"8844","CJBGRWO",2021-06-01,129
"8845","CJBGRWO",2021-06-04,127
"8846","CJBGRWO",2021-06-04,124
"8847","CJBGRWO",2021-06-13,123
"8848","CJBGRWO",2021-06-14,120
"8849","CJBGRWO",2021-06-16,118
"8850","CJBGRWO",2021-06-21,116
"8851","CJBGRWO",2021-06-21,114
"8852","CJBGRWO",2021-06-22,111
"8853","CJBGRWO",2021-06-30,111
"8854","CJBGRWO",2021-07-06,108
"8855","CJBGRWO",2021-07-10,106
"8856","CJBGRWO",2021-07-14,104
"8857","CJBGRWO",2021-07-17,102
"8858","CJBGRWO",2021-07-19,101
"8859","CJBGRWO",2021-07-19,99
"8860","CJBGRWO",2021-07-27,97
"8861","CJBGRWO",2021-07-30,94
"8862","CJBGRWO",2021-08-05,89
"8863","CJBGRWO",2021-08-06,88
"8864","CJBGRWO",2021-08-11,86
"8865","CJBGRWO",2021-08-12,85
"8866","CJBGRWO",2021-08-13,82
"8867","CJBGRWO",2021-08-18,79
"8868","CJBGRWO",2021-08-23,78
"8869","CJBGRWO",2021-08-23,77
"8870","CJBGRWO",2021-08-30,76
"8871","CJBGRWO",2021-09-07,73
"8872","CJBGRWO",2021-09-19,72
"8873","CJBGRWO",2021-09-21,69
"8874","CJBGRWO",2021-09-24,64
"8875","CJBGRWO",2021-09-26,62
"8876","CJBGRWO",2021-09-26,60
"8877","CJBGRWO",2021-09-27,59
"8878","CJBGRWO",2021-09-28,57
"8879","CJBGRWO",2021-10-03,55
"8880","CJBGRWO",2021-10-03,51
"8881","CJBGRWO",2021-10-06,50
"8882","CJBGRWO",2021-10-09,50
"8883","CJBGRWO",2021-10-10,47
"8884","CJBGRWO",2021-10-14,145
"8885","CJBGRWO",2021-10-15,144
"8886","CJBGRWO",2021-10-24,142
"8887","CJBGRWO",2021-10-25,138
"8888","CJBGRWO",2021-10-25,137
"8889","CJBGRWO",2021-10-30,135
"8890","CJBGRWO",2021-11-11,131
"8891","CJBGRWO",2021-11-15,127
"8892","CJBGRWO",2021-11-21,127
"8893","CJBGRWO",2021-11-23,127
"8894","CJBGRWO",2021-11-30,126
"8895","CJBGRWO",2021-12-03,125
"8896","CJBGRWO",2021-12-04,122
"8897","CJBGRWO",2021-12-08,116
"8898","CJBGRWO",2021-12-10,116
"8899","CJBGRWO",2021-12-15,113
"8900","CJBGRWO",2021-12-16,112
"8901","CJBGRWO",2021-12-16,108
"8902","CJBGRWO",2021-12-18,105
"8903","CJBGRWO",2021-12-22,102
"8904","CJBGRWO",2021-12-24,102
"8905","CJBGRWO",2021-12-30,102
"8906","CJDWKVI",2021-01-02,83
"8907","CJDWKVI",2021-01-04,83
"8908","CJDWKVI",2021-01-08,81
"8909","CJDWKVI",2021-01-13,81
"8910","CJDWKVI",2021-01-14,80
"8911","CJDWKVI",2021-01-17,78
"8912","CJDWKVI",2021-01-20,76
"8913","CJDWKVI",2021-01-20,71
"8914","CJDWKVI",2021-01-21,67
"8915","CJDWKVI",2021-01-25,66
"8916","CJDWKVI",2021-01-29,63
"8917","CJDWKVI",2021-02-01,57
"8918","CJDWKVI",2021-02-05,55
"8919","CJDWKVI",2021-02-07,53
"8920","CJDWKVI",2021-02-07,51
"8921","CJDWKVI",2021-02-12,51
"8922","CJDWKVI",2021-02-26,45
"8923","CJDWKVI",2021-03-14,143
"8924","CJDWKVI",2021-03-16,141
"8925","CJDWKVI",2021-03-25,139
"8926","CJDWKVI",2021-03-30,139
"8927","CJDWKVI",2021-04-04,139
"8928","CJDWKVI",2021-04-06,139
"8929","CJDWKVI",2021-04-06,138
"8930","CJDWKVI",2021-04-13,135
"8931","CJDWKVI",2021-04-23,133
"8932","CJDWKVI",2021-04-24,131
"8933","CJDWKVI",2021-04-25,130
"8934","CJDWKVI",2021-04-26,130
"8935","CJDWKVI",2021-04-30,126
"8936","CJDWKVI",2021-05-04,125
"8937","CJDWKVI",2021-05-05,124
"8938","CJDWKVI",2021-05-17,121
"8939","CJDWKVI",2021-05-25,118
"8940","CJDWKVI",2021-05-29,118
"8941","CJDWKVI",2021-05-31,113
"8942","CJDWKVI",2021-06-06,110
"8943","CJDWKVI",2021-06-08,109
"8944","CJDWKVI",2021-06-11,107
"8945","CJDWKVI",2021-06-14,106
"8946","CJDWKVI",2021-06-15,102
"8947","CJDWKVI",2021-06-22,100
"8948","CJDWKVI",2021-06-25,98
"8949","CJDWKVI",2021-06-27,96
"8950","CJDWKVI",2021-06-29,94
"8951","CJDWKVI",2021-06-29,90
"8952","CJDWKVI",2021-07-03,88
"8953","CJDWKVI",2021-07-04,87
"8954","CJDWKVI",2021-07-05,84
"8955","CJDWKVI",2021-07-06,82
"8956","CJDWKVI",2021-07-09,76
"8957","CJDWKVI",2021-07-10,74
"8958","CJDWKVI",2021-07-10,74
"8959","CJDWKVI",2021-07-10,70
"8960","CJDWKVI",2021-07-23,67
"8961","CJDWKVI",2021-07-28,66
"8962","CJDWKVI",2021-07-31,63
"8963","CJDWKVI",2021-08-03,62
"8964","CJDWKVI",2021-08-13,62
"8965","CJDWKVI",2021-08-15,60
"8966","CJDWKVI",2021-08-16,60
"8967","CJDWKVI",2021-08-18,60
"8968","CJDWKVI",2021-08-18,59
"8969","CJDWKVI",2021-08-20,56
"8970","CJDWKVI",2021-08-24,56
"8971","CJDWKVI",2021-08-24,52
"8972","CJDWKVI",2021-08-27,50
"8973","CJDWKVI",2021-08-29,48
"8974","CJDWKVI",2021-09-03,146
"8975","CJDWKVI",2021-09-09,146
"8976","CJDWKVI",2021-09-09,143
"8977","CJDWKVI",2021-09-09,141
"8978","CJDWKVI",2021-09-13,141
"8979","CJDWKVI",2021-09-13,136
"8980","CJDWKVI",2021-09-14,136
"8981","CJDWKVI",2021-09-21,136
"8982","CJDWKVI",2021-09-26,132
"8983","CJDWKVI",2021-10-03,130
"8984","CJDWKVI",2021-10-12,125
"8985","CJDWKVI",2021-10-13,125
"8986","CJDWKVI",2021-10-14,120
"8987","CJDWKVI",2021-10-23,119
"8988","CJDWKVI",2021-10-25,118
"8989","CJDWKVI",2021-10-26,117
"8990","CJDWKVI",2021-10-27,115
"8991","CJDWKVI",2021-10-31,113
"8992","CJDWKVI",2021-11-01,112
"8993","CJDWKVI",2021-11-03,112
"8994","CJDWKVI",2021-11-06,111
"8995","CJDWKVI",2021-11-12,107
"8996","CJDWKVI",2021-11-14,105
"8997","CJDWKVI",2021-11-18,104
"8998","CJDWKVI",2021-11-24,101
"8999","CJDWKVI",2021-11-25,98
"9000","CJDWKVI",2021-11-25,98
"9001","CJDWKVI",2021-11-29,97
"9002","CJDWKVI",2021-11-30,96
"9003","CJDWKVI",2021-12-01,93
"9004","CJDWKVI",2021-12-03,92
"9005","CJDWKVI",2021-12-04,92
"9006","CJDWKVI",2021-12-05,92
"9007","CJDWKVI",2021-12-13,92
"9008","CJDWKVI",2021-12-18,90
"9009","CJDWKVI",2021-12-21,89
"9010","CJDWKVI",2021-12-23,89
"9011","CJDWKVI",2021-12-26,89
"9012","CKRSVPS",2021-01-01,95
"9013","CKRSVPS",2021-01-01,94
"9014","CKRSVPS",2021-01-04,90
"9015","CKRSVPS",2021-01-07,89
"9016","CKRSVPS",2021-01-09,85
"9017","CKRSVPS",2021-01-12,85
"9018","CKRSVPS",2021-01-13,83
"9019","CKRSVPS",2021-01-15,82
"9020","CKRSVPS",2021-01-15,79
"9021","CKRSVPS",2021-01-18,77
"9022","CKRSVPS",2021-01-23,74
"9023","CKRSVPS",2021-01-23,74
"9024","CKRSVPS",2021-01-24,72
"9025","CKRSVPS",2021-01-29,71
"9026","CKRSVPS",2021-01-31,70
"9027","CKRSVPS",2021-02-06,66
"9028","CKRSVPS",2021-02-20,63
"9029","CKRSVPS",2021-02-21,58
"9030","CKRSVPS",2021-03-03,56
"9031","CKRSVPS",2021-03-03,54
"9032","CKRSVPS",2021-03-08,54
"9033","CKRSVPS",2021-03-13,54
"9034","CKRSVPS",2021-03-19,54
"9035","CKRSVPS",2021-03-23,46
"9036","CKRSVPS",2021-03-25,146
"9037","CKRSVPS",2021-03-25,142
"9038","CKRSVPS",2021-03-26,141
"9039","CKRSVPS",2021-04-02,136
"9040","CKRSVPS",2021-04-06,134
"9041","CKRSVPS",2021-04-09,132
"9042","CKRSVPS",2021-04-14,130
"9043","CKRSVPS",2021-04-17,129
"9044","CKRSVPS",2021-05-01,128
"9045","CKRSVPS",2021-05-03,128
"9046","CKRSVPS",2021-05-05,127
"9047","CKRSVPS",2021-05-09,125
"9048","CKRSVPS",2021-05-12,124
"9049","CKRSVPS",2021-05-25,123
"9050","CKRSVPS",2021-05-31,120
"9051","CKRSVPS",2021-06-01,117
"9052","CKRSVPS",2021-06-01,115
"9053","CKRSVPS",2021-06-05,110
"9054","CKRSVPS",2021-06-12,106
"9055","CKRSVPS",2021-06-14,103
"9056","CKRSVPS",2021-06-18,101
"9057","CKRSVPS",2021-06-30,98
"9058","CKRSVPS",2021-06-30,97
"9059","CKRSVPS",2021-07-12,94
"9060","CKRSVPS",2021-07-13,94
"9061","CKRSVPS",2021-07-13,89
"9062","CKRSVPS",2021-07-17,88
"9063","CKRSVPS",2021-07-29,87
"9064","CKRSVPS",2021-08-01,85
"9065","CKRSVPS",2021-08-01,81
"9066","CKRSVPS",2021-08-06,77
"9067","CKRSVPS",2021-08-08,74
"9068","CKRSVPS",2021-08-11,73
"9069","CKRSVPS",2021-08-15,73
"9070","CKRSVPS",2021-08-26,72
"9071","CKRSVPS",2021-09-02,70
"9072","CKRSVPS",2021-09-05,65
"9073","CKRSVPS",2021-09-08,65
"9074","CKRSVPS",2021-09-10,65
"9075","CKRSVPS",2021-09-11,62
"9076","CKRSVPS",2021-09-16,60
"9077","CKRSVPS",2021-09-26,59
"9078","CKRSVPS",2021-09-26,59
